primary,external,count
S51,V13,1
S51,V53,1
S51,V54,1
S51,V78,1
S51,V79,1
S51,V80,1
S51,V94,1
S51,W04,1
S51,W24,1
S51,W28,1
S51,W33,1
S51,W39,1
S51,W59,1
S51,W60,1
S51,W86,1
S51,X08,1
S51,X16,1
S51,X19,1
S51,X79,1
S51,Y65,1
S51,V49,1
S51,V89,1
S51,W01,1
S51,W07,1
S52,W01,2359
S52,W19,1748
S52,X58,1632
S52,W18,1241
S52,W10,421
S52,W00,259
S52,W01,203
S52,W18,165
S52,W17,161
S52,W19,137
S52,W11,114
S52,W10,87
S52,W06,75
S52,W07,75
S52,Y93,66
S52,W22,65
S52,Y92,53
S52,X50,38
S52,V18,36
S52,Y99,33
S52,V89,27
S52,V19,26
S52,V49,26
S52,W05,24
S52,V00,24
S52,W23,23
S52,W03,23
S52,V43,23
S52,W54,22
S52,W08,19
S52,Y92,15
S52,Y04,15
S52,W20,15
S52,W19,15
S52,V86,14
S52,W11,13
S52,X58,13
S52,Y93,13
S52,V03,13
S52,W00,12
S52,W06,12
S52,W55,12
S52,V43,11
S52,V89,11
S52,V80,11
S52,W17,10
S52,V48,10
S52,V29,9
S52,V49,8
S52,V28,8
S52,W07,7
S52,V87,7
S52,W13,7
S52,W05,6
S52,Y33,6
S52,W51,6
S52,V47,6
S52,W08,5
S52,V84,4
S52,W29,4
S52,W50,4
S52,Y00,4
S52,Y90,4
S52,W54,3
S52,Y90,3
S52,W03,3
S52,Y83,3
S52,Y09,3
S52,Y08,3
S52,W21,3
S52,W14,3
S52,V99,3
S52,V79,3
S52,V23,3
S52,W19,3
S52,V29,2
S52,W14,2
S52,V03,2
S52,V86,2
S52,V48,2
S52,V28,2
S52,V58,2
S52,V04,2
S52,W22,2
S52,W13,2
S52,W20,2
S52,W55,2
S52,Y35,2
S52,W34,2
S52,W31,2
S52,W16,2
S52,V93,2
S52,V78,2
S52,V17,2
S52,V13,2
S52,V09,2
S52,W10,2
S52,V05,1
S52,V20,1
S52,V47,1
S52,Y83,1
S52,V19,1
S52,X93,1
S52,V23,1
S52,Y35,1
S52,X95,1
S52,V80,1
S52,Y09,1
S52,V09,1
S52,V44,1
S52,Y99,1
S52,W31,1
S52,W28,1
S52,Y82,1
S52,V87,1
S52,X50,1
S52,W32,1
S52,X78,1
S52,V82,1
S52,V18,1
S52,V01,1
S52,V10,1
S52,V33,1
S52,V40,1
S52,V46,1
S52,V53,1
S52,V57,1
S52,V58,1
S52,V59,1
S52,V69,1
S52,V88,1
S52,V91,1
S52,V92,1
S52,V98,1
S52,W09,1
S52,W12,1
S52,X10,1
S52,X34,1
S52,X81,1
S52,X83,1
S52,X99,1
S52,W00,1
S52,W01,1
S52,V19,1
S52,V49,1
S52,W01,1
S52,W17,1
S52,W18,1
S53,X58,53
S53,W01,53
S53,W19,41
S53,W18,33
S53,W10,15
S53,W00,12
S53,X50,12
S53,W01,4
S53,W07,4
S53,W11,4
S53,W22,3
S53,Y93,2
S53,Y92,2
S53,W17,2
S53,W06,2
S53,V89,2
S53,V49,1
S53,W19,1
S53,W10,1
S53,V03,1
S53,V13,1
S53,V18,1
S53,V19,1
S53,V43,1
S53,V49,1
S53,V86,1
S53,W20,1
S53,W23,1
S53,W24,1
S53,W31,1
S53,W50,1
S53,W51,1
S53,W54,1
S53,Y04,1
S53,W18,1
S54,X58,14
S54,W29,1
S54,W55,1
S54,W13,1
S54,W18,1
S54,V29,1
S54,V49,1
S54,W01,1
S54,W18,1
S54,W19,1
S54,W22,1
S54,W26,1
S54,W31,1
S55,Y99,2
S55,W26,2
S55,W25,2
S55,X99,1
S55,W31,1
S55,W11,1
S55,W55,1
S55,W10,1
S55,W19,1
S55,W54,1
S55,Y84,1
S56,X58,50
S56,X50,23
S56,Y93,10
S56,W01,10
S56,W19,9
S56,W29,6
S56,W31,4
S56,W45,4
S56,W26,3
S56,W25,3
S56,W18,3
S56,W31,2
S56,Y99,2
S56,Y04,2
S56,W22,2
S56,W11,2
S56,W10,2
S56,X99,1
S56,W45,1
S56,W22,1
S56,V43,1
S56,V89,1
S56,W17,1
S56,W20,1
S56,W23,1
S56,W50,1
S56,W54,1
S56,X99,1
S56,Y33,1
S56,Y84,1
S57,V89,2
S57,W20,2
S57,W23,2
S57,V03,1
S57,W19,1
S57,V89,1
S57,W19,1
S57,W22,1
S57,W27,1
S57,W54,1
S57,X58,1
S58,V03,1
S58,W26,1
S58,X99,1
S59,W01,59
S59,W19,58
S59,X58,50
S59,W18,35
S59,W22,16
S59,W10,14
S59,X50,8
S59,W06,5
S59,W17,5
S59,Y04,4
S59,W23,4
S59,W11,4
S59,W00,4
S59,Y93,3
S59,V19,3
S59,V43,2
S59,W07,2
S59,W20,2
S59,W45,2
S59,Y92,2
S59,V49,1
S59,W01,1
S59,W11,1
S59,W18,1
S59,W19,1
S59,V89,1
S59,V09,1
S59,V13,1
S59,V18,1
S59,V57,1
S59,V89,1
S59,W03,1
S59,W05,1
S59,W08,1
S59,W16,1
S59,W31,1
S59,W57,1
S59,X99,1
S59,Y08,1
S59,Y28,1
S60,X58,494
S60,W22,415
S60,W01,408
S60,W19,288
S60,W18,229
S60,W23,226
S60,W57,222
S60,W45,175
S60,W55,123
S60,W20,78
S60,W54,70
S60,W49,53
S60,W10,48
S60,Y04,41
S60,W06,33
S60,W26,31
S60,Y93,31
S60,X50,26
S60,V49,26
S60,V43,22
S60,W17,22
S60,Y92,21
S60,W00,18
S60,V89,18
S60,W07,15
S60,W05,15
S60,W25,14
S60,W27,12
S60,W31,10
S60,Y99,10
S60,V48,9
S60,V18,8
S60,W50,8
S60,W11,7
S60,W21,7
S60,W53,6
S60,W29,6
S60,V00,5
S60,V03,5
S60,V29,5
S60,V47,5
S60,W51,5
S60,W60,5
S60,X78,5
S60,X83,5
S60,Y09,5
S60,Y84,4
S60,Y35,3
S60,Y33,3
S60,Y08,3
S60,Y00,3
S60,X10,3
S60,W59,3
S60,W34,3
S60,W08,3
S60,V86,3
S60,W19,2
S60,W55,2
S60,V09,2
S60,V23,2
S60,V44,2
S60,W03,2
S60,W46,2
S60,W61,2
S60,V49,1
S60,W01,1
S60,W22,1
S60,W07,1
S60,X58,1
S60,W23,1
S60,V04,1
S60,V17,1
S60,V19,1
S60,V28,1
S60,V57,1
S60,V79,1
S60,V81,1
S60,V87,1
S60,V88,1
S60,V93,1
S60,V99,1
S60,W37,1
S60,W40,1
S60,W56,1
S60,X08,1
S60,X15,1
S61,W26,2575
S61,W45,1140
S61,W54,875
S61,X58,832
S61,W55,615
S61,W01,538
S61,W27,473
S61,W25,472
S61,W29,445
S61,W23,434
S61,W31,433
S61,W22,396
S61,W19,281
S61,W18,240
S61,W20,99
S61,W10,77
S61,Y92,71
S61,Y93,57
S61,X78,55
S61,W53,44
S61,W06,42
S61,Y04,41
S61,W17,30
S61,X99,25
S61,Y28,24
S61,W28,24
S61,Y99,22
S61,W34,21
S61,V49,19
S61,W05,19
S61,W46,18
S61,W54,17
S61,W55,17
S61,V89,16
S61,W11,16
S61,W60,15
S61,W32,14
S61,V48,14
S61,W07,14
S61,V43,13
S61,W00,13
S61,W61,12
S61,W59,11
S61,W57,11
S61,W30,11
S61,W50,9
S61,W21,8
S61,W56,8
S61,W64,8
S61,X83,8
S61,Y29,8
S61,X58,7
S61,X50,6
S61,V18,6
S61,V47,5
S61,W24,5
S61,Y83,5
S61,Y90,5
S61,X78,4
S61,W31,3
S61,Y33,3
S61,W51,3
S61,W49,3
S61,W33,3
S61,V86,3
S61,V58,3
S61,V28,3
S61,V17,3
S61,V03,3
S61,V00,3
S61,W18,2
S61,V19,2
S61,V53,2
S61,W08,2
S61,X19,2
S61,Y09,2
S61,Y35,2
S61,Y04,1
S61,W22,1
S61,V44,1
S61,W20,1
S61,Y93,1
S61,V49,1
S61,W29,1
S61,W32,1
S61,Y33,1
S61,W33,1
S61,W01,1
S61,W26,1
S61,Y83,1
S61,Y92,1
S61,V01,1
S61,V09,1
S61,V11,1
S61,V13,1
S61,V23,1
S61,V59,1
S61,V69,1
S61,V84,1
S61,V88,1
S61,V93,1
S61,W03,1
S61,W13,1
S61,W14,1
S61,W16,1
S61,W36,1
S61,W37,1
S61,X10,1
S61,X16,1
S61,X17,1
S61,X79,1
S61,X95,1
S61,Y00,1
S61,Y08,1
S61,Y84,1
S61,W01,1
S61,W19,1
S61,W54,1
S62,X58,982
S62,W01,767
S62,W19,630
S62,W18,407
S62,W23,342
S62,W22,231
S62,W31,160
S62,W10,125
S62,W29,90
S62,W20,60
S62,W54,57
S62,Y04,56
S62,W17,55
S62,X50,51
S62,W00,49
S62,W27,43
S62,Y93,40
S62,W06,33
S62,Y99,26
S62,Y92,26
S62,V49,25
S62,V89,24
S62,W26,23
S62,W07,23
S62,W45,23
S62,V43,20
S62,W28,20
S62,W01,17
S62,W05,17
S62,W11,16
S62,V19,16
S62,W50,15
S62,V18,15
S62,V47,14
S62,W21,13
S62,W55,13
S62,W31,12
S62,W18,11
S62,W19,11
S62,W34,11
S62,W32,8
S62,W51,7
S62,Y09,7
S62,Y33,7
S62,Y08,6
S62,V86,6
S62,V29,6
S62,V03,6
S62,V00,6
S62,X58,5
S62,Y92,5
S62,V28,5
S62,V48,5
S62,W10,4
S62,V43,3
S62,Y93,3
S62,W54,3
S62,Y90,3
S62,Y00,3
S62,X83,3
S62,W40,3
S62,W08,3
S62,W19,3
S62,W26,2
S62,Y90,2
S62,W23,2
S62,W32,2
S62,V13,2
S62,V23,2
S62,V46,2
S62,V87,2
S62,W03,2
S62,W09,2
S62,W12,2
S62,W13,2
S62,V86,1
S62,V47,1
S62,W33,1
S62,Y99,1
S62,V89,1
S62,W34,1
S62,W06,1
S62,V00,1
S62,V03,1
S62,W17,1
S62,V49,1
S62,V11,1
S62,V20,1
S62,V27,1
S62,V40,1
S62,V58,1
S62,V68,1
S62,V80,1
S62,V88,1
S62,V91,1
S62,W16,1
S62,W24,1
S62,W25,1
S62,W30,1
S62,W33,1
S62,W39,1
S62,X10,1
S62,X30,1
S62,X79,1
S62,X95,1
S62,X99,1
S62,Y24,1
S62,Y83,1
S62,Y84,1
S62,V49,1
S63,W01,616
S63,X58,430
S63,W19,425
S63,W18,322
S63,X50,178
S63,W10,114
S63,W22,107
S63,W00,70
S63,W23,57
S63,Y93,41
S63,W17,30
S63,W06,25
S63,Y04,23
S63,W11,21
S63,W07,20
S63,V18,19
S63,W20,17
S63,V49,17
S63,Y92,16
S63,V19,13
S63,W50,12
S63,V89,10
S63,V43,9
S63,V00,8
S63,V86,7
S63,W54,7
S63,Y99,7
S63,V29,5
S63,W05,5
S63,W08,5
S63,W21,5
S63,W31,5
S63,Y08,5
S63,Y09,5
S63,W01,3
S63,W55,3
S63,W51,3
S63,V09,3
S63,V03,3
S63,W18,2
S63,V23,2
S63,V28,2
S63,V53,2
S63,V58,2
S63,V93,2
S63,W03,2
S63,W29,2
S63,Y33,2
S63,Y90,2
S63,Y90,1
S63,W11,1
S63,W22,1
S63,W19,1
S63,Y93,1
S63,V10,1
S63,V11,1
S63,V13,1
S63,V27,1
S63,V47,1
S63,V48,1
S63,V80,1
S63,V87,1
S63,W16,1
S63,W24,1
S63,W26,1
S63,W28,1
S63,W45,1
S63,W49,1
S63,X17,1
S63,Y29,1
S63,Y35,1
S63,Y83,1
S64,X58,22
S64,W25,4
S64,W26,3
S64,W31,2
S64,W27,2
S64,W19,1
S64,X78,1
S64,W01,1
S64,W01,1
S64,W19,1
S64,W28,1
S64,W31,1
S64,W45,1
S65,X58,6
S65,W26,5
S65,W45,4
S65,X78,2
S65,Y92,2
S65,W27,1
S65,W18,1
S65,W25,1
S65,W45,1
S65,W01,1
S65,W18,1
S65,W27,1
S65,W29,1
S65,W31,1
S65,W60,1
S66,X58,116
S66,W01,36
S66,W19,32
S66,W26,28
S66,X50,26
S66,W22,22
S66,W31,20
S66,W45,17
S66,W25,14
S66,W18,13
S66,W29,12
S66,W27,6
S66,W20,5
S66,W23,5
S66,Y93,4
S66,W55,3
S66,W10,3
S66,W06,3
S66,W00,3
S66,W19,2
S66,W54,2
S66,X78,2
S66,W01,2
S66,V43,2
S66,W05,2
S66,W11,2
S66,W17,2
S66,Y04,2
S66,Y92,2
S66,Y92,1
S66,W26,1
S66,X99,1
S66,W31,1
S66,V18,1
S66,V47,1
S66,V49,1
S66,V86,1
S66,V89,1
S66,W07,1
S66,W54,1
S66,X99,1
S66,Y33,1
S66,Y99,1
S67,W23,112
S67,X58,23
S67,W20,12
S67,W31,12
S67,W22,6
S67,Y92,3
S67,W01,2
S67,W24,2
S67,Y93,2
S67,V49,2
S67,V86,2
S67,V49,1
S67,W23,1
S67,V00,1
S67,V43,1
S67,W27,1
S67,W30,1
S67,Y99,1
S68,W31,85
S68,W23,45
S68,W29,38
S68,X58,37
S68,W26,19
S68,W45,18
S68,W27,16
S68,W28,13
S68,W31,6
S68,W54,6
S68,W30,6
S68,W22,6
S68,W20,6
S68,W29,4
S68,Y93,3
S68,W26,2
S68,W45,2
S68,W27,2
S68,W39,2
S68,V99,2
S68,W11,2
S68,W24,2
S68,W32,2
S68,W34,2
S68,X31,2
S68,X50,2
S68,W54,1
S68,Y99,1
S68,W23,1
S68,Y83,1
S68,Y93,1
S68,V93,1
S68,W01,1
S68,W17,1
S68,W19,1
S68,W25,1
S68,W55,1
S68,Y04,1
S68,Y92,1
S68,Y99,1
S69,X58,273
S69,W19,170
S69,W01,125
S69,W18,73
S69,W22,54
S69,W23,45
S69,X50,32
S69,W00,22
S69,W10,20
S69,Y04,13
S69,W26,12
S69,W20,11
S69,Y92,10
S69,W17,9
S69,Y93,9
S69,W45,9
S69,W31,6
S69,W29,6
S69,W27,6
S69,W07,6
S69,V89,6
S69,W54,6
S69,V18,5
S69,W06,5
S69,W50,5
S69,Y99,5
S69,W55,4
S69,W51,4
S69,V43,4
S69,W49,3
S69,W05,3
S69,V49,3
S69,W01,2
S69,V00,2
S69,V29,2
S69,V47,2
S69,V86,2
S69,W11,2
S69,W21,2
S69,W25,2
S69,W39,2
S69,W22,1
S69,V19,1
S69,V48,1
S69,W03,1
S69,W08,1
S69,W40,1
S69,W53,1
S69,W56,1
S69,W60,1
S69,X83,1
S70,W19,864
S70,W01,832
S70,W18,675
S70,X58,309
S70,W57,246
S70,W06,188
S70,W10,150
S70,W05,79
S70,W07,79
S70,W22,62
S70,W17,58
S70,W19,57
S70,W18,55
S70,W01,53
S70,W00,50
S70,W11,29
S70,Y93,22
S70,Y92,21
S70,W54,19
S70,W55,15
S70,V49,15
S70,W08,15
S70,Y92,12
S70,W20,12
S70,X50,12
S70,X58,11
S70,V43,11
S70,V19,11
S70,V00,11
S70,Y04,10
S70,V03,9
S70,V09,8
S70,W10,7
S70,W05,7
S70,W06,7
S70,V29,7
S70,V48,7
S70,V89,7
S70,Y83,6
S70,W45,6
S70,W13,6
S70,W03,6
S70,W17,5
S70,V18,5
S70,W11,4
S70,W22,4
S70,Y99,4
S70,Y09,4
S70,W50,4
S70,W16,4
S70,V98,4
S70,V80,4
S70,V47,4
S70,W00,3
S70,V43,3
S70,V03,3
S70,Y93,3
S70,W20,3
S70,W64,3
S70,W26,3
S70,V87,3
S70,V86,3
S70,V23,3
S70,W07,2
S70,V86,2
S70,W23,2
S70,V53,2
S70,V84,2
S70,W23,2
S70,W31,2
S70,W51,2
S70,Y00,2
S70,Y08,2
S70,Y35,2
S70,Y84,2
S70,W19,2
S70,Y90,1
S70,W21,1
S70,Y99,1
S70,V89,1
S70,V29,1
S70,V47,1
S70,V19,1
S70,W30,1
S70,V18,1
S70,V49,1
S70,V27,1
S70,V88,1
S70,Y84,1
S70,V04,1
S70,V13,1
S70,V20,1
S70,V27,1
S70,V28,1
S70,V40,1
S70,V44,1
S70,V46,1
S70,V58,1
S70,V97,1
S70,W15,1
S70,W21,1
S70,W24,1
S70,W25,1
S70,W34,1
S70,W46,1
S70,X19,1
S70,X38,1
S70,Y33,1
S70,Y79,1
S70,Y90,1
S70,W06,1
S70,W18,1
S70,Y92,1
S71,X58,215
S71,W54,61
S71,W26,42
S71,Y83,23
S71,W01,22
S71,W29,19
S71,W19,17
S71,W88,14
S71,W18,14
S71,W45,13
S71,W34,13
S71,W22,10
S71,W31,9
S71,X78,8
S71,W57,8
S71,W55,7
S71,X95,7
S71,Y84,6
S71,X19,6
S71,W25,5
S71,W32,5
S71,Y93,4
S71,W27,4
S71,Y92,3
S71,Y79,3
S71,Y33,3
S71,W46,3
S71,W33,3
S71,W23,3
S71,W11,3
S71,W06,3
S71,V89,3
S71,W19,2
S71,V86,2
S71,W10,2
S71,W28,2
S71,X83,2
S71,Y35,2
S71,Y99,2
S71,W18,1
S71,X74,1
S71,W11,1
S71,Y92,1
S71,Y24,1
S71,V03,1
S71,V03,1
S71,V09,1
S71,V29,1
S71,V43,1
S71,V69,1
S71,V80,1
S71,V94,1
S71,V99,1
S71,W07,1
S71,W17,1
S71,W20,1
S71,W51,1
S71,W58,1
S71,W64,1
S71,X08,1
S71,X12,1
S71,X93,1
S71,X94,1
S71,X99,1
S71,Y24,1
S71,Y81,1
S71,W05,1
S72,W01,4851
S72,W18,3696
S72,W19,3033
S72,X58,1492
S72,W19,996
S72,W01,810
S72,W18,721
S72,W10,599
S72,W06,501
S72,Y92,401
S72,W05,265
S72,W07,253
S72,W19,244
S72,X58,208
S72,W17,202
S72,W00,176
S72,Y93,159
S72,W06,142
S72,W11,105
S72,W10,103
S72,W18,85
S72,W01,76
S72,W05,75
S72,W07,72
S72,Y83,65
S72,Y92,60
S72,W17,54
S72,W08,52
S72,W00,50
S72,X50,44
S72,Y99,43
S72,V18,40
S72,X50,36
S72,Y90,35
S72,Y93,35
S72,X58,33
S72,V48,31
S72,W19,31
S72,W03,30
S72,V89,29
S72,Y95,26
S72,W11,25
S72,V49,24
S72,V00,22
S72,V43,21
S72,Y99,20
S72,W22,20
S72,V19,19
S72,Y84,18
S72,Y04,16
S72,W13,14
S72,V03,14
S72,W22,14
S72,V47,11
S72,V86,10
S72,Y79,10
S72,V49,9
S72,V00,9
S72,W18,9
S72,W10,9
S72,W54,8
S72,W08,8
S72,W01,8
S72,V29,7
S72,V58,7
S72,V09,7
S72,W20,7
S72,Y33,7
S72,W17,7
S72,W55,6
S72,W23,6
S72,W20,6
S72,V89,6
S72,V86,6
S72,V84,6
S72,V48,6
S72,W06,6
S72,V23,5
S72,W04,5
S72,V19,5
S72,W32,4
S72,V80,4
S72,W30,4
S72,W50,4
S72,Y83,4
S72,W55,4
S72,W54,4
S72,W03,4
S72,V09,4
S72,V03,4
S72,W07,4
S72,W00,4
S72,Y92,4
S72,W31,3
S72,V87,3
S72,W51,3
S72,Y33,3
S72,Y08,3
S72,Y90,3
S72,V43,3
S72,V29,3
S72,V28,3
S72,V49,3
S72,W20,3
S72,Y84,3
S72,V84,2
S72,W24,2
S72,W28,2
S72,Y09,2
S72,Y65,2
S72,W34,2
S72,W14,2
S72,X95,2
S72,V98,2
S72,Y73,2
S72,V88,2
S72,V23,2
S72,V47,2
S72,V87,2
S72,W04,2
S72,W13,2
S72,W24,2
S72,W50,2
S72,W54,2
S72,V19,2
S72,W05,2
S72,Y83,2
S72,W12,1
S72,Y35,1
S72,V11,1
S72,X30,1
S72,V59,1
S72,V95,1
S72,V28,1
S72,V40,1
S72,X83,1
S72,X31,1
S72,V39,1
S72,V77,1
S72,V94,1
S72,Y82,1
S72,V13,1
S72,X73,1
S72,V17,1
S72,X94,1
S72,Y24,1
S72,V81,1
S72,V45,1
S72,V53,1
S72,Y71,1
S72,V69,1
S72,W09,1
S72,X80,1
S72,V67,1
S72,V99,1
S72,W88,1
S72,V54,1
S72,V20,1
S72,V58,1
S72,V59,1
S72,V80,1
S72,V98,1
S72,V99,1
S72,W12,1
S72,W14,1
S72,W16,1
S72,W23,1
S72,W25,1
S72,W30,1
S72,W32,1
S72,W34,1
S72,X01,1
S72,X37,1
S72,X80,1
S72,X94,1
S72,Y09,1
S72,Y30,1
S72,Y79,1
S72,Y84,1
S72,V00,1
S72,V18,1
S72,V80,1
S72,V82,1
S72,W00,1
S72,W10,1
S72,W11,1
S72,V00,1
S72,V18,1
S72,V23,1
S72,V47,1
S72,W03,1
S72,W08,1
S72,W55,1
S72,Y93,1
S72,Y95,1
S72,Y99,1
S73,X58,264
S73,X50,75
S73,W01,63
S73,W19,63
S73,W18,61
S73,W06,17
S73,Y93,17
S73,Y99,10
S73,W10,9
S73,W07,8
S73,Y92,6
S73,W19,5
S73,W17,4
S73,W18,3
S73,X58,3
S73,V43,3
S73,V89,2
S73,W00,2
S73,Y79,2
S73,X58,2
S73,Y93,1
S73,W01,1
S73,V43,1
S73,V00,1
S73,V18,1
S73,V47,1
S73,V49,1
S73,V59,1
S73,V86,1
S73,V98,1
S73,W05,1
S73,W08,1
S73,W11,1
S73,W16,1
S73,W20,1
S73,W22,1
S73,W50,1
S73,W51,1
S73,W88,1
S73,Y04,1
S74,X58,3
S74,W19,2
S74,Y84,1
S74,W55,1
S74,W01,1
S74,X50,1
S75,X58,5
S75,Y35,1
S75,W18,1
S75,Y84,1
S75,W34,1
S75,V89,1
S75,W19,1
S76,X58,665
S76,X50,228
S76,W19,190
S76,W01,160
S76,W18,106
S76,W10,72
S76,Y93,52
S76,W01,31
S76,X58,29
S76,W00,24
S76,W19,22
S76,W18,20
S76,Y92,17
S76,W10,15
S76,W17,15
S76,W07,13
S76,Y99,12
S76,X50,10
S76,W06,10
S76,W00,6
S76,W08,5
S76,W22,5
S76,W19,5
S76,W17,4
S76,W07,4
S76,W06,4
S76,Y92,4
S76,Y83,4
S76,Y33,4
S76,V49,4
S76,W11,3
S76,W55,3
S76,W11,3
S76,V43,3
S76,V19,3
S76,Y93,2
S76,V58,2
S76,V87,2
S76,V89,2
S76,W05,2
S76,W21,2
S76,W50,2
S76,Y09,2
S76,Y84,2
S76,V00,1
S76,V48,1
S76,V03,1
S76,W05,1
S76,Y04,1
S76,V00,1
S76,V09,1
S76,V18,1
S76,V28,1
S76,V44,1
S76,V48,1
S76,V78,1
S76,V84,1
S76,V91,1
S76,W03,1
S76,W20,1
S76,W23,1
S76,W31,1
S76,W54,1
S76,Y79,1
S76,Y90,1
S76,W00,1
S76,W19,1
S76,Y95,1
S77,W23,3
S77,W20,3
S77,V48,1
S77,W23,1
S77,V09,1
S77,V48,1
S77,V84,1
S77,W22,1
S78,X58,8
S78,V09,1
S79,W19,148
S79,W01,88
S79,W18,82
S79,X58,51
S79,W06,21
S79,W10,16
S79,W05,14
S79,W17,10
S79,X50,10
S79,W00,9
S79,W07,8
S79,W19,5
S79,Y92,5
S79,W18,4
S79,W01,4
S79,Y93,3
S79,W11,3
S79,Y92,2
S79,V00,2
S79,W08,2
S79,W22,2
S79,Y04,2
S79,Y99,2
S79,W10,1
S79,W11,1
S79,W07,1
S79,V03,1
S79,V09,1
S79,V48,1
S79,V68,1
S79,W03,1
S79,W20,1
S79,W23,1
S79,W45,1
S79,W50,1
S79,W55,1
S79,Y33,1
S79,Y79,1
S80,W01,1533
S80,W19,1090
S80,X58,1067
S80,W18,882
S80,W22,579
S80,W57,389
S80,W10,342
S80,W06,159
S80,W20,109
S80,W17,94
S80,V49,81
S80,W05,71
S80,W00,69
S80,V43,64
S80,W55,58
S80,W54,57
S80,Y93,55
S80,W07,55
S80,V89,51
S80,W01,45
S80,Y92,45
S80,W19,44
S80,W23,38
S80,X50,37
S80,W11,34
S80,W18,31
S80,W45,29
S80,W08,23
S80,V03,21
S80,Y04,21
S80,Y99,21
S80,V00,20
S80,W50,20
S80,W22,19
S80,V09,19
S80,V18,19
S80,V48,19
S80,V19,18
S80,W26,17
S80,X58,16
S80,W21,15
S80,V86,13
S80,W10,11
S80,W13,11
S80,V28,11
S80,V47,11
S80,V13,8
S80,W31,8
S80,Y93,7
S80,W51,7
S80,Y83,7
S80,V29,6
S80,Y90,6
S80,W06,5
S80,V78,5
S80,V87,5
S80,V99,5
S80,W03,5
S80,Y33,5
S80,W20,4
S80,Y92,4
S80,W30,4
S80,W28,4
S80,W16,4
S80,V40,4
S80,V23,4
S80,W17,3
S80,Y00,3
S80,V79,3
S80,V27,3
S80,V47,2
S80,V48,2
S80,V00,2
S80,Y08,2
S80,Y35,2
S80,V46,2
S80,V53,2
S80,V88,2
S80,V94,2
S80,V98,2
S80,W29,2
S80,W19,2
S80,Y83,1
S80,V09,1
S80,Y84,1
S80,W31,1
S80,W00,1
S80,X50,1
S80,V43,1
S80,W30,1
S80,Y90,1
S80,V29,1
S80,V89,1
S80,V04,1
S80,V06,1
S80,V17,1
S80,V44,1
S80,V58,1
S80,V59,1
S80,V67,1
S80,V68,1
S80,V69,1
S80,V74,1
S80,V81,1
S80,V84,1
S80,V93,1
S80,W14,1
S80,W25,1
S80,W33,1
S80,W34,1
S80,W49,1
S80,W60,1
S80,W64,1
S80,X19,1
S80,X80,1
S80,X93,1
S80,Y09,1
S80,Y28,1
S80,Y74,1
S80,Y84,1
S80,W18,1
S80,W50,1
S80,Y92,1
S80,X58,1
S80,Y92,1
S81,X58,3095
S81,W22,1351
S81,W01,594
S81,W19,550
S81,W54,375
S81,W45,340
S81,W26,312
S81,W18,294
S81,W20,168
S81,W10,166
S81,W55,122
S81,Y83,76
S81,W29,75
S81,W06,73
S81,Y92,70
S81,W25,65
S81,W23,58
S81,Y93,43
S81,Y99,37
S81,Y84,33
S81,Y33,32
S81,V48,30
S81,W17,30
S81,W31,30
S81,W05,29
S81,W57,22
S81,W27,22
S81,W34,21
S81,W11,21
S81,X58,19
S81,W07,18
S81,W01,17
S81,V89,16
S81,V49,15
S81,W21,15
S81,V43,14
S81,V19,14
S81,V86,13
S81,W18,12
S81,W19,12
S81,V18,12
S81,W51,11
S81,W50,11
S81,W28,11
S81,W00,9
S81,W60,9
S81,W22,8
S81,V00,8
S81,W08,8
S81,V78,7
S81,W13,7
S81,W88,7
S81,X08,7
S81,V03,5
S81,V29,5
S81,V87,5
S81,W03,5
S81,W64,5
S81,X78,5
S81,W19,5
S81,W54,4
S81,W55,4
S81,Y92,4
S81,V58,4
S81,W18,4
S81,V43,3
S81,W31,3
S81,W11,3
S81,W07,3
S81,Y93,3
S81,X78,3
S81,Y29,3
S81,Y28,3
S81,W61,3
S81,W30,3
S81,W16,3
S81,V98,3
S81,V47,3
S81,V28,3
S81,V23,3
S81,V09,3
S81,W10,2
S81,W45,2
S81,W05,2
S81,V00,2
S81,W06,2
S81,W26,2
S81,V03,2
S81,V13,2
S81,V59,2
S81,V81,2
S81,W24,2
S81,W59,2
S81,X50,2
S81,X95,2
S81,Y08,2
S81,Y79,2
S81,Y95,2
S81,Y92,2
S81,Y84,1
S81,V49,1
S81,Y99,1
S81,W29,1
S81,W20,1
S81,V09,1
S81,V47,1
S81,W28,1
S81,W23,1
S81,V89,1
S81,Y90,1
S81,W30,1
S81,W57,1
S81,V01,1
S81,V17,1
S81,V22,1
S81,V68,1
S81,V79,1
S81,V80,1
S81,V88,1
S81,V93,1
S81,V95,1
S81,V99,1
S81,W32,1
S81,W39,1
S81,W40,1
S81,W49,1
S81,W52,1
S81,W53,1
S81,W56,1
S81,W92,1
S81,W99,1
S81,X12,1
S81,X74,1
S81,X99,1
S81,Y00,1
S81,Y04,1
S81,Y09,1
S81,Y24,1
S81,Y32,1
S81,Y35,1
S81,Y64,1
S81,Y65,1
S81,Y69,1
S81,V00,1
S81,W06,1
S81,W23,1
S81,W88,1
S81,X58,1
S81,Y99,1
S81,W06,1
S81,W10,1
S81,W22,1
S81,X58,1
S82,X58,2070
S82,W01,1268
S82,W19,1123
S82,W18,802
S82,W01,691
S82,W18,541
S82,W10,497
S82,W19,465
S82,X50,404
S82,W10,249
